date,min,max,pm25,q1,q3,stdev,count
2021-03-06T00:00:00.000Z,0.1,8.15,0.44,0.3,0.65,0.617,192
2021-03-07T00:00:00.000Z,0.1,1.77,0.45,0.32,0.6,0.203,205
2021-03-08T00:00:00.000Z,0.2,40.35,0.77,0.55,1.3,4.009,191
2021-03-09T00:00:00.000Z,0.3,15.85,0.85,0.65,1.85,1.372,190
2021-03-10T00:00:00.000Z,1.2,3.9,2.33,1.95,2.63,0.494,185
2021-03-11T00:00:00.000Z,1.05,27.6,7.15,2.1,16.95,7.726,186
2021-03-12T00:00:00.000Z,0.3,23.15,2.29,1.1,13.29,7.642,193
2021-03-13T00:00:00.000Z,1.14,9.07,2,1.63,2.83,1.834,198
2021-03-14T00:00:00.000Z,0.38,6.25,2.14,1.19,3.17,1.168,192
2021-03-15T00:00:00.000Z,0.7,7.88,1.73,1.27,2.63,1.633,172
2021-03-16T00:00:00.000Z,0.3,9.98,1.6,0.8,5.18,2.67,183
2021-03-17T00:00:00.000Z,0.7,7.72,1.3,1.05,2.29,0.949,187
2021-03-18T00:00:00.000Z,0.03,2.75,0.7,0.5,0.98,0.545,187
2021-03-19T00:00:00.000Z,0.22,2.75,0.7,0.56,1.1,0.462,173
2021-03-20T00:00:00.000Z,0.4,9.85,1.1,0.75,1.5,1.024,171
2021-03-21T00:00:00.000Z,0.1,2.85,0.4,0.3,0.5,0.355,160
2021-03-22T00:00:00.000Z,0.05,4.03,0.4,0.22,0.55,0.506,170
2021-03-23T00:00:00.000Z,0.3,12.13,0.9,0.7,1.14,1.227,208
2021-03-24T00:00:00.000Z,1.38,20.35,3.3,2.79,4.13,1.814,141
2021-03-25T00:00:00.000Z,0.77,5.7,1.83,1.38,2.49,1.018,165
2021-03-26T00:00:00.000Z,1.67,20.9,5.72,3.45,12.4,6.046,125
2021-03-27T00:00:00.000Z,1.63,48.13,29.49,17.05,39.38,12.835,94
2021-03-28T00:00:00.000Z,0.1,33.2,1.63,1.12,3.03,8.016,79
2021-03-29T00:00:00.000Z,0.17,10.82,1.1,0.53,2.8,1.508,136
2021-03-30T00:00:00.000Z,0.4,2.83,1.38,1,1.88,0.548,146
2021-03-31T00:00:00.000Z,0.1,12.13,0.6,0.45,1.6,1.483,136
2021-04-01T00:00:00.000Z,0.1,4.95,0.34,0.22,0.43,0.492,128
2021-04-02T00:00:00.000Z,0.15,2.13,0.43,0.32,0.6,0.248,139
2021-04-03T00:00:00.000Z,0.1,2.13,0.46,0.35,0.6,0.269,144
2021-04-04T00:00:00.000Z,0.43,3.58,1.41,0.9,2.25,0.803,128
2021-04-05T00:00:00.000Z,0.15,25.27,0.5,0.4,0.72,2.549,100
2021-04-06T00:00:00.000Z,0,11.85,0.3,0.2,0.4,1.028,156
2021-04-07T00:00:00.000Z,0.05,9.85,0.35,0.2,0.63,2.147,35
2021-04-10T00:00:00.000Z,0.2,1.52,0.5,0.35,0.6,0.237,33
2021-04-11T00:00:00.000Z,0.3,2.02,0.73,0.6,0.99,0.337,76
2021-04-12T00:00:00.000Z,0.22,8,0.77,0.46,2.47,1.874,64
2021-04-13T00:00:00.000Z,0.2,1.55,0.63,0.4,0.83,0.314,92
2021-04-14T00:00:00.000Z,0.1,3.75,0.5,0.3,1.3,0.865,98
2021-04-15T00:00:00.000Z,0.3,2.15,0.85,0.6,1.2,0.376,79
2021-04-16T00:00:00.000Z,0.47,2.25,0.97,0.75,1.17,0.332,94
2021-04-17T00:00:00.000Z,0.43,5.13,0.9,0.7,1.09,0.475,109
2021-04-18T00:00:00.000Z,0.7,2.97,1.1,0.99,1.23,0.276,100
2021-04-19T00:00:00.000Z,0.9,3,1.4,1.19,1.55,0.383,97
2021-04-20T00:00:00.000Z,0.7,2.38,1.14,1,1.34,0.294,89
2021-04-21T00:00:00.000Z,0.73,3.8,1.65,1.1,2.14,0.665,89
2021-04-22T00:00:00.000Z,0.1,3.33,0.56,0.24,1.19,0.894,92
2021-04-23T00:00:00.000Z,0.1,3.03,0.34,0.25,0.5,0.424,86
2021-04-24T00:00:00.000Z,0.1,1.08,0.3,0.2,0.4,0.172,100
2021-04-25T00:00:00.000Z,0.1,3.47,0.4,0.3,0.56,0.484,112
2021-04-26T00:00:00.000Z,0.2,12.85,0.63,0.5,0.8,1.628,101
2021-04-27T00:00:00.000Z,0.3,4.32,0.8,0.6,1.17,0.649,98
2021-04-28T00:00:00.000Z,0.35,42.5,0.8,0.6,1.45,4.305,94
2021-04-29T00:00:00.000Z,0.3,2.83,0.9,0.7,1.73,0.694,90
2021-04-30T00:00:00.000Z,0.28,5.18,0.85,0.5,1.2,0.778,88
2021-05-01T00:00:00.000Z,0.25,10.4,1,0.7,1.65,1.7,103
2021-05-02T00:00:00.000Z,0.32,6.75,0.82,0.6,1.1,0.688,95
2021-05-03T00:00:00.000Z,0.6,10.1,1.08,0.9,1.34,1.133,93
2021-05-04T00:00:00.000Z,0.56,6.57,1.3,0.98,3.65,1.743,94
2021-05-05T00:00:00.000Z,0.13,4.47,0.4,0.3,1.14,1.031,90
2021-05-06T00:00:00.000Z,0.2,2.29,0.77,0.5,1.17,0.494,88
2021-05-07T00:00:00.000Z,0.32,3.55,1.17,1,1.55,0.774,94
2021-05-08T00:00:00.000Z,0.6,5.8,1.73,1.3,2.45,0.819,99
2021-05-09T00:00:00.000Z,0.82,17.1,2.49,1.73,7.68,4.957,106
2021-05-10T00:00:00.000Z,2.04,14.13,3.5,2.8,11.23,4.308,99
2021-05-11T00:00:00.000Z,1.35,4.68,3.2,2.59,3.91,0.88,93
2021-05-12T00:00:00.000Z,1.5,4.32,2.2,1.89,2.6,0.595,93
2021-05-13T00:00:00.000Z,2.4,14.2,5.82,4.22,8.27,2.959,107
2021-05-14T00:00:00.000Z,1.14,20.2,5.53,2.02,15.18,6.655,102
2021-05-15T00:00:00.000Z,0.4,15.75,5.67,2.13,9.07,4.397,106
2021-05-16T00:00:00.000Z,0.7,8.77,1.7,1.29,5.74,2.507,105
2021-05-17T00:00:00.000Z,0.35,10.6,1.67,1.21,4.76,2.913,97
2021-05-18T00:00:00.000Z,0.68,14.9,1.15,0.98,6.3,4.679,86
2021-05-19T00:00:00.000Z,0.47,8.5,1,0.8,1.2,0.795,108
2021-05-20T00:00:00.000Z,0.56,11.65,2.04,1.2,2.6,1.405,106
2021-05-21T00:00:00.000Z,0.4,4.57,1,0.77,1.45,0.771,103
2021-05-22T00:00:00.000Z,0.35,7.35,1.58,0.88,2.87,1.314,93
2021-05-23T00:00:00.000Z,0.5,6.72,2.45,1.52,3.13,1.178,114
2021-05-24T00:00:00.000Z,0.3,5.4,2.29,1.01,3.53,1.39,108
2021-05-25T00:00:00.000Z,0.4,4.78,1.8,1.17,2.83,1.052,113
2021-05-26T00:00:00.000Z,0.25,3.6,0.9,0.5,1.25,0.713,114
2021-05-27T00:00:00.000Z,0.07,1.14,0.3,0.2,0.45,0.224,108
2021-05-28T00:00:00.000Z,0.4,13.27,3.2,1.42,5.07,2.274,111
2021-05-29T00:00:00.000Z,0.9,3.1,1.4,1.2,1.67,0.427,103
2021-05-30T00:00:00.000Z,1.1,4.75,1.98,1.58,2.38,0.899,119
2021-05-31T00:00:00.000Z,0.5,4.15,1.51,1.17,2,0.773,98
2021-06-01T00:00:00.000Z,0.5,2.42,1.2,0.9,1.4,0.387,122
2021-06-02T00:00:00.000Z,0.93,4.22,1.64,1.4,2.13,0.579,98
2021-06-03T00:00:00.000Z,1.17,5.07,2.04,1.7,2.88,0.763,106
2021-06-04T00:00:00.000Z,1,4.13,1.94,1.65,3.01,0.846,104
2021-06-05T00:00:00.000Z,1.5,10.9,2.63,2.29,3.8,1.341,115
2021-06-06T00:00:00.000Z,1.6,5,2.54,2,3.58,0.943,128
2021-06-07T00:00:00.000Z,2.1,6.22,3.71,3.28,4.38,0.733,198
2021-06-08T00:00:00.000Z,2.88,10.27,5.28,4.22,6.2,1.831,151
2021-06-09T00:00:00.000Z,3.17,13.8,7.61,4.71,8.81,2.549,164
2021-06-10T00:00:00.000Z,0.93,6.8,1.95,1.5,2.67,1.576,122
2021-06-11T00:00:00.000Z,1.12,5.2,2.31,1.88,3,0.752,126
2021-06-12T00:00:00.000Z,0.7,4.84,1.88,1.01,3.12,1.237,120
2021-06-13T00:00:00.000Z,0.13,3.25,1,0.6,1.3,0.474,123
2021-06-14T00:00:00.000Z,0.6,4.07,1.6,1.1,2.98,0.996,136
2021-06-15T00:00:00.000Z,0.3,4.75,0.69,0.5,1.08,0.495,138
2021-06-16T00:00:00.000Z,0.55,5.32,1.38,1.12,1.83,0.629,122
2021-06-17T00:00:00.000Z,0.9,3.72,1.91,1.6,2.52,0.629,154
2021-06-18T00:00:00.000Z,1.5,9.38,6.7,2.4,7.68,2.456,161
2021-06-19T00:00:00.000Z,0.2,10.6,3.97,1.25,6.68,2.924,182
2021-06-20T00:00:00.000Z,3.75,15.02,7.13,5.85,10.85,3.035,190
2021-06-21T00:00:00.000Z,2.2,11.98,4.92,3.85,8.44,2.521,178
2021-06-22T00:00:00.000Z,1.6,10.95,5.23,4.42,7.07,1.932,152
2021-06-23T00:00:00.000Z,1.5,3.47,2.38,2,2.7,0.44,184
2021-06-24T00:00:00.000Z,1.8,9,3.8,2.94,4.51,1.656,173
2021-06-25T00:00:00.000Z,1.58,14.98,4.4,2.73,9.3,3.9,185
2021-06-26T00:00:00.000Z,0.73,33.47,2.69,1.64,4.17,3.68,196
2021-06-27T00:00:00.000Z,1.48,7.88,3.08,2.6,4.19,1.102,192
2021-06-28T00:00:00.000Z,2.17,6.78,4.45,3.12,5.2,1.134,184
2021-06-29T00:00:00.000Z,1.5,7.9,3.13,2.59,3.92,1.51,201
2021-06-30T00:00:00.000Z,0.6,8.82,4.32,2.5,5,1.796,190
2021-07-01T00:00:00.000Z,0.63,2.83,1.34,1.14,1.83,0.469,166
2021-07-02T00:00:00.000Z,0.82,4.45,2.45,1.88,2.85,0.748,167
2021-07-03T00:00:00.000Z,1.3,6.25,2.88,2.25,3.25,0.943,207
2021-07-04T00:00:00.000Z,1.5,5.57,2.88,2.4,3.91,0.971,197
2021-07-05T00:00:00.000Z,1.7,4.32,2.92,2.6,3.34,0.55,168
2021-07-06T00:00:00.000Z,1.8,6.05,3.38,2.79,4.8,1.154,196
2021-07-07T00:00:00.000Z,3.03,13.45,6.24,4.3,8.43,2.659,178
2021-07-08T00:00:00.000Z,0.88,6.2,1.5,1.25,3.49,1.364,184
2021-07-09T00:00:00.000Z,0.7,4.13,1.79,1.3,2.47,0.741,202
2021-07-10T00:00:00.000Z,0.7,10.02,4.05,3.2,5.49,1.986,204
2021-07-11T00:00:00.000Z,0.1,3.72,1.7,1.17,2.2,0.822,218
2021-07-12T00:00:00.000Z,1.4,4.72,2.4,2.02,3.19,0.799,169
2021-07-13T00:00:00.000Z,1.1,7.82,2.38,1.9,4.43,1.684,159
2021-07-14T00:00:00.000Z,2.02,10.38,4.13,2.92,6.1,2.191,174
2021-07-15T00:00:00.000Z,6.88,19.05,9.68,8.55,12.1,2.636,194
2021-07-16T00:00:00.000Z,0.68,12.57,1.75,1.17,3.35,2.332,182
2021-07-17T00:00:00.000Z,3.88,13.65,5.47,4.87,6.62,2.724,196
2021-07-18T00:00:00.000Z,0.63,13.48,2.38,1.53,6.17,2.962,177
2021-07-19T00:00:00.000Z,0.2,2.42,0.73,0.5,0.9,0.337,165
2021-07-20T00:00:00.000Z,0.55,4.65,1.35,1.04,2.25,0.743,173
2021-07-21T00:00:00.000Z,0.1,2.97,0.25,0.2,0.42,0.414,185
2021-07-22T00:00:00.000Z,0.7,3.35,1.83,1.4,2.33,0.676,162
2021-07-23T00:00:00.000Z,0.45,2.8,1.15,0.98,1.45,0.545,190
2021-07-24T00:00:00.000Z,0.9,5.65,2.44,2,2.69,0.708,184
2021-07-25T00:00:00.000Z,1.4,5.7,2.49,1.98,3.08,0.686,198
2021-07-26T00:00:00.000Z,1.77,5.65,3.08,2.6,4.2,0.97,206
2021-07-27T00:00:00.000Z,2.35,10.52,6.12,3.83,7.15,2.033,212
2021-07-28T00:00:00.000Z,2.5,11.98,9.84,8.61,10.34,1.759,216
2021-07-29T00:00:00.000Z,0.45,9.23,2.29,1.4,4.38,1.903,197
2021-07-30T00:00:00.000Z,0.1,2.47,0.65,0.5,1,0.417,163
2021-07-31T00:00:00.000Z,1.2,6.25,2.6,2.06,3.22,0.803,177
2021-08-01T00:00:00.000Z,0.85,2.83,1.63,1.33,2.1,0.472,165
2021-08-02T00:00:00.000Z,0.1,20.02,0.6,0.3,1.2,1.653,169
2021-08-03T00:00:00.000Z,0.1,3.83,0.3,0.27,0.6,0.554,169
2021-08-04T00:00:00.000Z,0.25,2.54,0.74,0.5,1.33,0.491,154
2021-08-05T00:00:00.000Z,0.3,4.05,0.98,0.65,1.4,0.657,174
2021-08-06T00:00:00.000Z,0.4,10.73,0.9,0.7,1.1,0.861,201
2021-08-07T00:00:00.000Z,0.28,3.9,1.33,1.1,1.65,0.541,197
2021-08-08T00:00:00.000Z,0.7,9.52,1.67,1.35,2.29,0.956,180
2021-08-09T00:00:00.000Z,0.63,5.2,1.65,1.4,2.92,1.139,151
2021-08-10T00:00:00.000Z,0.63,5.18,2.38,1.66,3.16,0.981,185
2021-08-11T00:00:00.000Z,1.85,6.8,2.72,2.35,3.4,0.747,150
2021-08-12T00:00:00.000Z,1.6,4.72,2.33,2.1,3.08,0.782,175
2021-08-13T00:00:00.000Z,2,8.69,3.9,3.13,4.75,1.072,307
2021-08-14T00:00:00.000Z,0.9,5.6,1.7,1.38,2.27,1.006,267
2021-08-15T00:00:00.000Z,0.05,2.4,0.85,0.5,1.35,0.556,268
2021-08-16T00:00:00.000Z,0.9,5,1.8,1.48,2.22,0.666,306
2021-08-17T00:00:00.000Z,0.9,9,2.19,1.52,3.6,2.214,308
2021-08-18T00:00:00.000Z,0.2,9.65,1.2,0.77,1.82,1.828,265
2021-08-19T00:00:00.000Z,0,1.4,0.4,0.3,0.6,0.274,307
2021-08-20T00:00:00.000Z,0.1,8.27,0.7,0.4,1.1,0.774,292
2021-08-21T00:00:00.000Z,0.03,100.38,0.32,0.2,0.55,7.966,307
2021-08-22T00:00:00.000Z,0.3,99.85,0.7,0.55,0.9,9.845,293
2021-08-23T00:00:00.000Z,0.3,6.32,1.2,0.8,1.74,0.627,309
2021-08-24T00:00:00.000Z,0.6,3.25,1.4,1.12,1.74,0.413,280
2021-08-25T00:00:00.000Z,0,3.1,0.3,0.1,1.67,0.939,308
2021-08-26T00:00:00.000Z,0.17,5.25,2.85,0.68,3.7,1.533,229
2021-08-27T00:00:00.000Z,0.45,5.93,2.83,2.14,3.79,1.107,241
2021-08-28T00:00:00.000Z,2.47,8.3,3.97,3.3,4.57,1.012,219
2021-08-29T00:00:00.000Z,3.25,7.13,4.32,4,4.78,0.575,211
2021-08-30T00:00:00.000Z,2.45,5.85,3.67,3.25,4.23,0.702,305
2021-08-31T00:00:00.000Z,0.7,7.47,1.8,1.4,4.22,1.761,305
2021-09-01T00:00:00.000Z,0.4,6.18,2.6,1.88,3.22,1.016,303
2021-09-02T00:00:00.000Z,0.3,8.3,2.15,0.82,5.25,2.401,292
2021-09-03T00:00:00.000Z,0.1,5,0.7,0.4,1.6,0.866,306
2021-09-04T00:00:00.000Z,0.1,7.2,0.5,0.32,0.73,0.756,302
2021-09-05T00:00:00.000Z,0.3,2.6,0.9,0.68,1.35,0.446,277
2021-09-06T00:00:00.000Z,0.9,6.8,1.65,1.39,1.94,0.535,284
2021-09-07T00:00:00.000Z,1.5,6.28,3.15,2.59,3.63,0.888,260
2021-09-08T00:00:00.000Z,1.23,7.07,2.27,1.85,4.95,1.607,307
2021-09-09T00:00:00.000Z,2.2,9.38,6,4.38,7.25,1.774,270
2021-09-10T00:00:00.000Z,2.83,18,5.78,4.55,9.3,4.229,312
2021-09-11T00:00:00.000Z,4.88,18.38,11.47,7.43,13.88,3.434,310
2021-09-12T00:00:00.000Z,0.1,25.35,3.85,2.17,8.85,6.723,311
2021-09-13T00:00:00.000Z,0.1,1.95,0.51,0.3,0.88,0.41,310
2021-09-14T00:00:00.000Z,0.45,3.38,0.92,0.7,1.33,0.505,316
2021-09-15T00:00:00.000Z,0.1,2.5,0.68,0.45,1.2,0.508,315
2021-09-16T00:00:00.000Z,0.35,3,1.5,0.79,1.8,0.566,309
2021-09-17T00:00:00.000Z,0.75,9.93,2.47,1.77,2.88,0.983,296
2021-09-18T00:00:00.000Z,0.56,8.19,1.45,1.2,1.75,0.763,305
2021-09-19T00:00:00.000Z,0.9,4.45,1.95,1.4,2.6,0.805,299
2021-09-20T00:00:00.000Z,1.1,5.07,2.78,2.22,3.38,0.842,306
2021-09-21T00:00:00.000Z,1.55,7.63,2.99,2.33,4.38,1.404,312
2021-09-22T00:00:00.000Z,0.3,27.3,1.92,1.45,3.53,1.966,306
2021-09-23T00:00:00.000Z,0,4.3,1.23,0.4,2.29,1.031,305
2021-09-24T00:00:00.000Z,0,14.5,0.3,0.2,0.8,1.392,307
2021-09-25T00:00:00.000Z,0,4.22,0.7,0.2,2.04,1.129,312
2021-09-26T00:00:00.000Z,0.1,2,0.47,0.3,0.7,0.283,307
2021-09-27T00:00:00.000Z,0.1,3.9,0.6,0.4,1.1,0.884,254
2021-09-28T00:00:00.000Z,0.8,5.45,1.6,1.27,2.5,0.995,307
2021-09-29T00:00:00.000Z,2.38,5.72,3.7,3.28,4.18,0.681,302
2021-09-30T00:00:00.000Z,0.6,9.02,4.63,3.37,5.4,1.897,304
2021-10-01T00:00:00.000Z,0.4,3.25,1.3,1.05,1.6,0.437,293
2021-10-02T00:00:00.000Z,1.23,12.55,3.41,2.5,8.65,3.645,306
2021-10-03T00:00:00.000Z,5.95,20.2,10.93,9.76,14.22,3.2,312
2021-10-04T00:00:00.000Z,6.8,21.48,12.38,10.25,16.45,3.725,307
2021-10-05T00:00:00.000Z,0.56,13.25,4.63,1.7,7.54,3.466,316
2021-10-06T00:00:00.000Z,0.4,15.73,1.92,0.93,6.75,3.539,308
2021-10-07T00:00:00.000Z,1.1,6.1,3.45,2.2,4.28,1.255,307
2021-10-08T00:00:00.000Z,0.75,14.9,2.82,1.92,6.05,2.461,302
2021-10-09T00:00:00.000Z,1.5,17.85,4.93,4,6.62,1.986,301
2021-10-10T00:00:00.000Z,2.8,19.52,4.59,3.7,7.97,3.254,307
2021-10-11T00:00:00.000Z,0.43,9.88,2.38,1.4,7.2,2.974,305
2021-10-12T00:00:00.000Z,0,13.4,0.3,0.2,0.49,1.708,288
2021-10-13T00:00:00.000Z,0.1,2.97,0.5,0.32,1.14,0.668,297
2021-10-14T00:00:00.000Z,0.3,3,0.89,0.65,1.27,0.454,298
2021-10-15T00:00:00.000Z,0,13.02,0.6,0.3,1.07,0.858,301
2021-10-16T00:00:00.000Z,0.1,23.33,0.5,0.3,0.6,1.406,310
2021-10-17T00:00:00.000Z,0.05,16.1,0.4,0.3,0.5,1.457,314
2021-10-18T00:00:00.000Z,0.1,16.05,0.5,0.3,1.2,1.311,307
2021-10-19T00:00:00.000Z,0.2,14.9,1.5,0.77,2.04,3.504,310
2021-10-20T00:00:00.000Z,0.17,5,1.3,0.7,1.7,0.666,308
2021-10-21T00:00:00.000Z,0,3.05,1.2,0.4,1.6,0.649,306
2021-10-22T00:00:00.000Z,0,32.7,0.2,0.15,0.38,2.109,307
2021-10-23T00:00:00.000Z,0.13,16.89,0.47,0.32,1.14,1.127,310
2021-10-24T00:00:00.000Z,0.2,2.88,1.08,0.7,1.5,0.541,310
2021-10-25T00:00:00.000Z,0.95,6.53,2.37,1.8,3.79,1.222,312
2021-10-26T00:00:00.000Z,0.5,11.1,2.78,1.4,7.35,3.405,307
2021-10-27T00:00:00.000Z,0.4,9.93,1.47,0.9,2.1,1.014,300
2021-10-28T00:00:00.000Z,0.4,6.45,1.85,1.12,2.58,1.352,287
2021-10-29T00:00:00.000Z,4.55,61.47,11.97,9.48,17.44,5.736,308
2021-10-30T00:00:00.000Z,13.57,36.45,21.05,18.63,23.93,4.368,309
2021-10-31T00:00:00.000Z,5.45,40.85,14.44,7.72,26.27,10.224,306
2021-11-01T00:00:00.000Z,7.93,29.1,13.86,11.3,19.89,5.856,182
2021-11-02T00:00:00.000Z,15.63,31.9,22.33,19.52,25.9,4.08,267
2021-11-03T00:00:00.000Z,1.65,28.83,21.67,14.98,23.3,6.978,258
2021-11-04T00:00:00.000Z,0.6,21.83,2.34,1.45,3.44,2.317,300
2021-11-05T00:00:00.000Z,0.22,3.78,0.68,0.5,0.98,0.532,307
2021-11-06T00:00:00.000Z,0.1,14.05,0.6,0.4,1.1,1.018,307
2021-11-07T00:00:00.000Z,0.1,13.73,0.5,0.3,0.89,1.566,300
2021-11-08T00:00:00.000Z,0.2,15.57,0.9,0.6,2.06,1.643,269
2021-11-09T00:00:00.000Z,0.3,5.13,1.1,0.77,2.22,1.122,296
2021-11-10T00:00:00.000Z,0,86.43,0.81,0.43,1.35,6.927,306
2021-11-11T00:00:00.000Z,0.1,7.68,1.3,0.82,1.65,0.677,299
2021-11-12T00:00:00.000Z,0,17.32,0.4,0.2,3.53,3.669,277
2021-11-13T00:00:00.000Z,1.14,29.33,2.29,1.9,3.32,3.016,313
2021-11-14T00:00:00.000Z,0.5,3.28,1.41,0.95,2.02,0.627,310
2021-11-15T00:00:00.000Z,0.4,3.53,0.9,0.7,1.63,0.674,310
2021-11-16T00:00:00.000Z,1.1,7.18,4.09,2.83,5.03,1.362,299
2021-11-17T00:00:00.000Z,0.7,4.82,2.7,2.15,3.47,0.827,224
2021-11-18T00:00:00.000Z,0.2,13.13,0.65,0.52,0.8,0.962,279
2021-11-19T00:00:00.000Z,0,13.93,1.09,0.7,1.85,2.34,266
2021-11-20T00:00:00.000Z,0,8.55,0.35,0,0.8,1.035,286
2021-11-21T00:00:00.000Z,0,1.67,0.3,0.2,0.47,0.247,308
2021-11-22T00:00:00.000Z,0.13,3.95,0.56,0.4,0.8,0.421,309
2021-11-23T00:00:00.000Z,0.08,9.57,0.7,0.5,1.02,0.759,311
2021-11-24T00:00:00.000Z,0.05,8.52,0.6,0.4,1.12,0.751,313
2021-11-25T00:00:00.000Z,0.1,5.68,0.52,0.35,0.77,0.411,301
2021-11-26T00:00:00.000Z,0.4,4.13,0.95,0.7,1.35,0.601,301
2021-11-27T00:00:00.000Z,0.3,2.8,0.9,0.7,1.1,0.351,313
2021-11-28T00:00:00.000Z,0.3,5.95,1.08,0.7,1.8,0.948,308
2021-11-29T00:00:00.000Z,0.52,3.95,1.2,1.02,1.45,0.379,301
2021-11-30T00:00:00.000Z,0.32,9.57,0.9,0.73,1.17,0.613,303
2021-12-01T00:00:00.000Z,0.5,5.05,1.69,1.25,2.42,0.859,302
2021-12-02T00:00:00.000Z,0.35,3.13,1.09,0.7,1.65,0.635,304
2021-12-03T00:00:00.000Z,1,3.6,1.84,1.52,2.21,0.48,136
2021-12-04T00:00:00.000Z,0.82,4.47,2.6,2.17,3.1,0.646,290
2021-12-05T00:00:00.000Z,0.43,3.2,0.9,0.7,1.05,0.378,285
2021-12-06T00:00:00.000Z,0.52,10.3,1.98,1,3.46,1.854,300
2021-12-07T00:00:00.000Z,0.75,14.27,2.72,1.97,6.21,2.782,301
2021-12-08T00:00:00.000Z,0.6,41.2,2.75,1.8,3.45,3.34,299
2021-12-09T00:00:00.000Z,0.8,6.93,1.6,1.4,1.8,0.567,306
2021-12-10T00:00:00.000Z,1.25,10.19,3.2,2.38,5.83,2.263,293
2021-12-11T00:00:00.000Z,0.55,22.3,3.03,1.8,8.15,5.126,307
2021-12-12T00:00:00.000Z,4.45,37.65,11.57,9.85,17.17,5.556,262
2021-12-13T00:00:00.000Z,1.5,8.77,5.46,4.82,6.2,1.193,264
2021-12-14T00:00:00.000Z,0.73,32.7,1.9,1.45,3.2,2.541,284
2021-12-15T00:00:00.000Z,0.35,3.35,1.52,1.02,2,0.622,298
2021-12-16T00:00:00.000Z,0.1,20.98,0.52,0.38,0.73,1.258,296
2021-12-17T00:00:00.000Z,0.1,6.03,0.9,0.6,1.3,0.597,301
2021-12-18T00:00:00.000Z,0,14.43,0.43,0.3,0.7,1.008,303
2021-12-19T00:00:00.000Z,0,1.9,0.22,0.13,0.4,0.184,301
2021-12-20T00:00:00.000Z,0.22,12.45,0.7,0.5,1.12,1.022,301
2021-12-21T00:00:00.000Z,0.28,29.17,1.5,0.85,3.96,4.663,305
2021-12-22T00:00:00.000Z,0.5,21.6,3.59,2.17,4.82,2.772,302
2021-12-23T00:00:00.000Z,0.4,3.42,1.42,1.13,1.73,0.499,293
2021-12-24T00:00:00.000Z,0,4.2,0.28,0.15,0.43,0.515,301
2021-12-25T00:00:00.000Z,0,2.75,0.45,0.28,0.76,0.375,293
2021-12-26T00:00:00.000Z,0.15,5.97,0.77,0.43,1.88,1.008,311
2021-12-27T00:00:00.000Z,0.88,14.88,2.25,1.63,3.33,1.757,304
2021-12-28T00:00:00.000Z,1.55,18.98,3.47,2.75,5.45,3.725,308
2021-12-29T00:00:00.000Z,10.19,36.53,16.42,14.25,18.57,3.787,311
2021-12-30T00:00:00.000Z,1.5,20.8,7.89,3.76,13.19,5.449,312
2021-12-31T00:00:00.000Z,0.4,61.83,1.5,1.2,2.25,5.891,309
2022-01-01T00:00:00.000Z,0.2,9.77,1.29,0.73,2.08,1.347,304
2022-01-02T00:00:00.000Z,0,25.38,3.53,0.8,5.97,3.693,306
2022-01-03T00:00:00.000Z,0.73,5.78,1.88,1.5,2.25,0.636,305
2022-01-04T00:00:00.000Z,0.22,2.4,1.12,0.9,1.38,0.414,311
2022-01-05T00:00:00.000Z,0.3,18.39,1,0.73,1.27,1.298,307
2022-01-06T00:00:00.000Z,0.1,11.6,0.5,0.32,0.7,0.825,315
2022-01-07T00:00:00.000Z,0.15,9.13,1.05,0.56,1.77,1.05,306
2022-01-08T00:00:00.000Z,0,42.45,7.05,0.6,11.15,5.986,306
2022-01-09T00:00:00.000Z,1.8,45.95,5.2,3.88,7.44,4.73,312
2022-01-10T00:00:00.000Z,2.63,7.6,4.7,4.2,5.21,0.853,317
2022-01-11T00:00:00.000Z,1.55,9,4.7,3.38,6.03,1.655,311
2022-01-12T00:00:00.000Z,1.2,15.1,3.22,2.1,10.43,4.487,295
2022-01-13T00:00:00.000Z,0.32,4.59,1.02,0.82,1.3,0.433,307
2022-01-14T00:00:00.000Z,0,2,0.3,0.2,0.5,0.264,303
2022-01-15T00:00:00.000Z,0.1,4.93,0.63,0.4,1.23,0.687,310
2022-01-16T00:00:00.000Z,0.05,3.3,0.82,0.5,1.48,0.661,312
2022-01-17T00:00:00.000Z,0,7.5,0.5,0.35,0.7,0.602,309
2022-01-18T00:00:00.000Z,0.28,2.7,0.8,0.6,1.08,0.368,310
2022-01-19T00:00:00.000Z,0,4.38,1.76,1.2,2.22,0.765,308
2022-01-20T00:00:00.000Z,0,1.58,0.4,0.28,0.5,0.231,315
2022-01-21T00:00:00.000Z,0.17,2.88,0.52,0.4,0.7,0.254,297
2022-01-22T00:00:00.000Z,0.43,8.93,1.2,0.8,2.09,1.196,308
2022-01-23T00:00:00.000Z,0.82,6.93,2.6,1.73,3.55,1.102,307
2022-01-24T00:00:00.000Z,0.4,21.45,1.48,1.1,2.35,1.606,307
2022-01-25T00:00:00.000Z,0.4,8.82,1.4,0.87,2,0.875,304
2022-01-26T00:00:00.000Z,0.52,7.13,1.88,1.06,3.6,1.469,305
2022-01-27T00:00:00.000Z,0.1,4.4,1.6,1.02,2.45,0.935,299
2022-01-28T00:00:00.000Z,0.03,21.15,0.52,0.35,0.8,1.343,307
2022-01-29T00:00:00.000Z,0,7.8,0.72,0.5,1,0.71,306
